,id,nome,posição,idade,data_nascimento,nacionalidade,time,liga,total_chutes,chutes_no_gol,gols,gols_sofridos,assistências,defesas,total_passes,passes_chaves,%passes_certos,desarmes,dribles_tentados,dribles_realizados,faltas_sofridas,faltas_cometidas,total_jogos,minutos_jogados,jogos_escalados
1694,41544,Eduardo Gonzaga Mendes Santos,Defender,23,28/11/1997,Brazil,Sao Bento,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,325,3
1695,9666,Victor Henrique Carvalho Caetano,Defender,23,19/10/1997,Brazil,Sao Bento,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1696,64366,Bruno Henrique Bezerra,Goalkeeper,20,24/03/2000,Brazil,Sao Bento,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,80,2
1697,9664,Paulo Vitor Rinaldi,Goalkeeper,29,17/01/1991,Brazil,Sao Bento,Serie B,0.0,0.0,0,6.0,0.0,16.0,52.0,1.0,50.0,0.0,0.0,0.0,2.0,1.0,5,450,5
1700,9685,Fábio Júnior Nascimento Santana,Midfielder,37,02/11/1983,Brazil,Sao Bento,Serie B,20.0,6.0,3,0.0,0.0,0.0,860.0,8.0,83.0,40.0,7.0,7.0,16.0,30.0,30,2464,28
1701,55108,Alisson Agostinho Cassiano da Silva,Defender,26,28/05/1994,Brazil,Sao Bento,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1069,11
1702,44635,Rodolfo de Almeida Guimarães,Attacker,27,03/05/1993,Brazil,Sao Bento,Serie B,50.0,9.0,2,0.0,7.0,0.0,744.0,63.0,81.0,14.0,64.0,55.0,63.0,32.0,23,1878,20
1703,54033,Tiago Luís Martins,Attacker,31,13/03/1989,Brazil,Sao Bento,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1704,9675,Guilherme Kennedy Romão,Defender,23,07/10/1997,Brazil,Sao Bento,Serie B,11.0,5.0,2,0.0,1.0,0.0,423.0,4.0,73.0,15.0,33.0,21.0,43.0,17.0,20,1627,19
1705,9688,Otacílio Brito Alves,Attacker,24,22/01/1996,Brazil,Sao Bento,Serie B,21.0,8.0,0,0.0,1.0,0.0,238.0,15.0,79.0,9.0,13.0,9.0,14.0,5.0,16,815,7
1706,9662,Renan Brito Soares,Goalkeeper,35,24/01/1985,Brazil,Sao Bento,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1707,9673,Edson Ramos de Silva,Defender,34,31/05/1986,Brazil,Sao Bento,Serie B,1.0,0.0,0,0.0,0.0,0.0,37.0,0.0,80.0,2.0,0.0,0.0,0.0,1.0,1,90,1
1708,9678,Elton Constantino Da Silva,Defender,31,20/07/1989,Brazil,Sao Bento,Serie B,2.0,2.0,1,0.0,0.0,0.0,263.0,1.0,78.0,4.0,3.0,2.0,3.0,8.0,10,752,9
1709,9689,Guilherme de Melo Silva,Attacker,29,15/12/1991,Brazil,Sao Bento,Serie B,37.0,10.0,2,0.0,1.0,0.0,310.0,28.0,73.0,21.0,45.0,26.0,32.0,30.0,26,1586,19
1710,123487,Matheus São Pedro Falero,Attacker,20,16/02/2000,Brazil,Sao Bento,Serie B,2.0,2.0,0,0.0,0.0,0.0,20.0,2.0,100.0,3.0,7.0,3.0,2.0,1.0,3,70,0
1715,67203,Diego Ivo Pires,Defender,31,06/04/1989,Brazil,Sao Bento,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1717,9682,Paulo Vinicius Ferreira Maria,Midfielder,27,30/06/1993,Brazil,Sao Bento,Serie B,5.0,0.0,0,0.0,1.0,0.0,35.0,2.0,86.0,4.0,7.0,4.0,4.0,1.0,2,109,1
1718,77908,Renan Nelson Rocha,Goalkeeper,33,25/03/1987,Brazil,Sao Bento,Serie B,1.0,0.0,0,13.0,0.0,19.0,150.0,0.0,63.0,1.0,0.0,0.0,2.0,0.0,10,900,10
1719,9670,Wesley dos Santos Rodrigues,Defender,28,02/04/1992,Brazil,Sao Bento,Serie B,11.0,2.0,1,0.0,0.0,0.0,403.0,2.0,75.0,12.0,2.0,1.0,10.0,20.0,15,1296,14
1720,80471,Hugo Guimarães Silva Santos Almeida,Attacker,34,06/01/1986,Brazil,Sao Bento,Serie B,0.0,0.0,0,0.0,0.0,0.0,7.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,1,44,0
1721,9681,Paulo Sérgio de Oliveira,Midfielder,31,10/05/1989,Brazil,Sao Bento,Serie B,27.0,9.0,0,0.0,1.0,0.0,566.0,15.0,79.0,16.0,28.0,22.0,39.0,32.0,19,1319,18
1722,114418,Juliano Real Pacheco,Midfielder,30,06/04/1990,Brazil,Sao Bento,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,399,5
1723,9665,Anderson Silva Santana,Goalkeeper,36,07/12/1984,Brazil,Sao Bento,Serie B,1.0,0.0,0,21.0,0.0,46.0,160.0,1.0,54.0,0.0,0.0,0.0,2.0,0.0,14,1260,14
1724,9669,Bruno de Moura Fróes de Menezes,Defender,28,13/07/1992,Brazil,Sao Bento,Serie B,1.0,0.0,0,0.0,0.0,0.0,37.0,0.0,61.0,2.0,7.0,3.0,2.0,1.0,3,217,3
1725,77763,Marcos Martins dos Anjos,Defender,31,24/07/1989,Brazil,Sao Bento,Serie B,12.0,3.0,2,0.0,5.0,0.0,748.0,29.0,75.0,27.0,22.0,12.0,21.0,33.0,23,2031,23
1726,9674,Régis Ribeiro de Sousa,Defender,31,03/06/1989,Brazil,Sao Bento,Serie B,7.0,5.0,1,0.0,1.0,0.0,224.0,21.0,84.0,7.0,30.0,17.0,10.0,9.0,8,692,8
1727,70312,Vinicius Kiss Silva Tobias,Midfielder,32,08/06/1988,Brazil,Sao Bento,Serie B,9.0,4.0,2,0.0,0.0,0.0,505.0,9.0,82.0,14.0,29.0,23.0,29.0,26.0,20,1548,17
1729,41375,Paulinho Boia,Attacker,22,26/06/1998,Brazil,Sao Bento,Serie B,39.0,8.0,3,0.0,1.0,0.0,368.0,23.0,82.0,25.0,101.0,70.0,59.0,36.0,25,1810,22
1730,9686,Ze Roberto,Attacker,27,14/09/1993,Brazil,Sao Bento,Serie B,69.0,25.0,14,0.0,5.0,0.0,454.0,38.0,67.0,21.0,65.0,39.0,85.0,87.0,33,2657,30
1711,9362,F. Arancibia,Attacker,24,12/11/1996,Chile,Sao Bento,Serie B,,,0,,,,,,,,,,,,2,61,1
1691,9444,Caio Rangel da Silva,Attacker,24,16/01/1996,Brazil,Sao Bento,Serie B,,,2,,,,,,,,,,,,24,1171,11
1713,9537,Carlos Eduardo De Souza Vieira,Midfielder,26,20/02/1994,Brazil,Sao Bento,Serie B,,,0,,,,,,,,,,,,10,353,4
1712,9616,Rafael  Aparecido da Silva,Attacker,25,26/05/1995,Brazil,Sao Bento,Serie B,,,0,,,,,,,,,,,,6,243,3
1680,9679,Fernandes,Midfielder,25,21/02/1995,Brazil,Sao Bento,Serie B,,,0,,,,,,,,,,,,15,611,6
1699,9684,Lucas Eduardo Lima da Silva,Midfielder,20,04/07/2000,Brazil,Sao Bento,Serie B,,,0,,,,,,,,,,,,0,0,0
1698,9684,Lucas Eduardo Lima da Silva,Midfielder,20,04/07/2000,Brazil,Sao Bento,Serie B,,,0,,,,,,,,,,,,1,10,0
1714,9687,Alecsandro Barbosa Felisbino,Attacker,39,04/02/1981,Brazil,Sao Bento,Serie B,,,1,,,,,,,,,,,,6,291,2
1681,9759,Éder Luís de Oliveira,Attacker,35,19/04/1985,Brazil,Sao Bento,Serie B,,,0,,,,,,,,,,,,0,0,0
1684,9767,Guilherme Cruz de Mattis,Defender,30,12/09/1990,Brazil,Sao Bento,Serie B,,,0,,,,,,,,,,,,11,990,11
1728,10191,Joilson de Jesus Cardoso,Defender,29,25/05/1991,Brazil,Sao Bento,Serie B,,,0,,,,,,,,,,,,16,1324,16
1716,10248,Fabricio Rodrigues Keiske Oya,Midfielder,21,23/07/1999,Brazil,Sao Bento,Serie B,,,1,,,,,,,,,,,,9,391,3
1683,10452,Gerson Guimarães Junior,Defender,28,07/01/1992,Brazil,Sao Bento,Serie B,,,1,,,,,,,,,,,,11,990,11
1678,10546,Gabriel Félix,Goalkeeper,25,04/04/1995,Brazil,Sao Bento,Serie B,,,0,,,,,,,,,,,,8,720,8
1778,68056,Mayron Lopes da Silva Sousa,Midfielder,23,18/11/1996,Brazil,Sport Recife,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1779,9574,Thallyson,Midfielder,24,24/03/1996,Brazil,Sport Recife,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1780,9568,Pedro Carmona,Midfielder,32,15/04/1988,Brazil,Sport Recife,Serie B,11.0,5.0,2,0.0,3.0,0.0,131.0,7.0,76.0,4.0,7.0,5.0,9.0,0.0,12,383,2
1781,9562,Renato de Oliveira Emílio,Defender,29,05/02/1991,Brazil,Sport Recife,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1782,80372,Severino Dos Ramos Durval da Silva,Defender,39,11/07/1980,Brazil,Sport Recife,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1783,9555,Alessandro Beti Rosa,Goalkeeper,42,09/04/1977,Brazil,Sport Recife,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1784,9584,Juninho Piauiense,Attacker,21,26/02/1999,Brazil,Sport Recife,Serie B,20.0,11.0,0,0.0,1.0,0.0,72.0,6.0,63.0,6.0,18.0,9.0,4.0,6.0,12,485,6
1785,9588,Guilherme Augusto Vieira dos Santos,Attacker,25,13/04/1995,Brazil,Sport Recife,Serie B,91.0,35.0,17,0.0,6.0,0.0,1059.0,62.0,79.0,44.0,96.0,53.0,88.0,36.0,35,2966,34
1787,9567,Leandrinho,Midfielder,24,21/09/1996,Brazil,Sport Recife,Serie B,36.0,12.0,2,0.0,3.0,0.0,837.0,34.0,86.0,21.0,55.0,42.0,27.0,29.0,28,1629,17
1788,41630,Yan Matheus Santos Souza,Attacker,22,04/09/1998,Brazil,Sport Recife,Serie B,11.0,3.0,1,0.0,2.0,0.0,161.0,12.0,79.0,4.0,32.0,19.0,18.0,11.0,16,730,8
1790,9569,Jorge Sammir Cruz Campos,Midfielder,33,23/04/1987,Croatia,Sport Recife,Serie B,10.0,3.0,1,0.0,0.0,0.0,275.0,12.0,79.0,6.0,15.0,8.0,6.0,9.0,12,692,10
1791,77701,Marco da Silva Ignacio,Attacker,31,15/06/1989,Brazil,Sport Recife,Serie B,4.0,2.0,1,0.0,0.0,0.0,55.0,4.0,71.0,3.0,8.0,6.0,5.0,4.0,10,351,5
1792,54218,Felipe Garcia dos Prazeres,Goalkeeper,32,10/01/1988,Brazil,Sport Recife,Serie B,20.0,4.0,0,0.0,2.0,0.0,241.0,16.0,75.0,24.0,32.0,17.0,20.0,21.0,0,0,0
1793,63992,Vicente Junior de Moura Reis,Defender,25,10/05/1995,Brazil,Sport Recife,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1794,9564,Norberto Pereira Marinho Neto,Defender,30,19/07/1990,Brazil,Sport Recife,Serie B,10.0,4.0,1,0.0,1.0,0.0,789.0,23.0,79.0,49.0,41.0,25.0,31.0,47.0,31,2692,31
1795,9563,Cleberson Martins de Souza,Defender,28,17/08/1992,Brazil,Sport Recife,Serie B,3.0,1.0,0,0.0,0.0,0.0,178.0,1.0,82.0,5.0,1.0,0.0,2.0,4.0,8,510,5
1796,9578,Yago Henrique Severino dos Santos,Midfielder,25,07/07/1995,Brazil,Sport Recife,Serie B,9.0,4.0,1,0.0,0.0,0.0,255.0,4.0,74.0,17.0,5.0,2.0,2.0,15.0,13,743,8
1798,9579,Pablo Silva de Lara,Midfielder,21,21/04/1999,Brazil,Sport Recife,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1799,9570,Alison José da Silva,Midfielder,23,03/02/1997,Brazil,Sport Recife,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1801,9571,Guilherme Henrique dos Reis Lazaroni,Defender,28,18/11/1992,Brazil,Sport Recife,Serie B,3.0,1.0,0,0.0,0.0,0.0,117.0,1.0,77.0,1.0,4.0,1.0,7.0,9.0,7,612,7
1802,9580,Kaio Silva Mendes,Midfielder,25,18/03/1995,Brazil,Sport Recife,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1803,9576,Pedro Henryque Pereira dos Santos,Midfielder,21,02/03/1999,Brazil,Sport Recife,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1806,9583,Luan Michel Louzã,Attacker,32,21/09/1988,Brazil,Sport Recife,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1808,9585,Elton Rodrigues Brandão,Attacker,35,01/08/1985,Brazil,Sport Recife,Serie B,22.0,8.0,2,0.0,3.0,0.0,147.0,17.0,81.0,2.0,3.0,2.0,16.0,22.0,24,897,6
1809,9557,Mailson,Goalkeeper,24,20/08/1996,Brazil,Sport Recife,Serie B,0.0,0.0,0,25.0,0.0,92.0,270.0,0.0,52.0,1.0,0.0,0.0,4.0,0.0,29,2610,29
1810,9556,Luan Polli,Goalkeeper,27,06/04/1993,Brazil,Sport Recife,Serie B,0.0,0.0,0,3.0,0.0,27.0,109.0,0.0,61.0,0.0,0.0,0.0,1.0,0.0,9,810,9
1811,9559,Sander,Defender,30,03/10/1990,Brazil,Sport Recife,Serie B,17.0,4.0,2,0.0,3.0,0.0,873.0,20.0,76.0,60.0,54.0,36.0,57.0,46.0,25,2186,25
1812,9560,Rafael Thyere,Defender,27,17/05/1993,Brazil,Sport Recife,Serie B,8.0,0.0,0,0.0,0.0,0.0,1229.0,4.0,81.0,19.0,15.0,13.0,14.0,18.0,36,3198,36
1813,9573,Elias,Defender,21,16/07/1999,Brazil,Sport Recife,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1814,9565,Raul Prata,Defender,33,14/07/1987,Brazil,Sport Recife,Serie B,7.0,5.0,0,0.0,0.0,0.0,304.0,17.0,62.0,24.0,19.0,12.0,6.0,21.0,16,1132,11
1815,9566,Adryelson,Defender,22,23/03/1998,Brazil,Sport Recife,Serie B,12.0,2.0,0,0.0,0.0,0.0,904.0,1.0,78.0,11.0,2.0,1.0,9.0,11.0,30,2534,29
1816,9558,Chico,Defender,22,14/09/1998,Brazil,Sport Recife,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1817,9572,Ronaldo,Midfielder,26,27/06/1994,Brazil,Sport Recife,Serie B,2.0,0.0,0,0.0,0.0,0.0,195.0,4.0,69.0,7.0,1.0,1.0,7.0,11.0,9,585,6
1818,9575,João Igor,Midfielder,24,14/03/1996,Brazil,Sport Recife,Serie B,10.0,4.0,0,0.0,0.0,0.0,310.0,4.0,75.0,10.0,6.0,5.0,8.0,15.0,15,819,10
1819,137606,Ewerton,Midfielder,20,11/10/2000,Brazil,Sport Recife,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1820,50633,Marcão,Midfielder,29,14/01/1991,Brazil,Sport Recife,Serie B,0.0,0.0,0,0.0,0.0,0.0,123.0,2.0,71.0,12.0,5.0,3.0,5.0,20.0,10,484,6
1821,9587,Hernane,Attacker,34,08/04/1986,Brazil,Sport Recife,Serie B,54.0,22.0,14,0.0,5.0,0.0,399.0,33.0,76.0,21.0,38.0,20.0,68.0,38.0,32,2449,31
1822,137607,Mikael,Attacker,21,28/05/1999,Brazil,Sport Recife,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1823,9577,Charles,Midfielder,24,19/06/1996,Brazil,Sport Recife,Serie B,20.0,4.0,2,0.0,0.0,0.0,802.0,8.0,81.0,49.0,19.0,10.0,27.0,46.0,34,2954,34
1824,10118,Eder,Defender,25,05/04/1995,Brazil,Sport Recife,Serie B,3.0,0.0,0,0.0,0.0,0.0,271.0,0.0,81.0,9.0,5.0,3.0,9.0,15.0,11,776,8
1825,9582,Hyuri,Attacker,29,26/09/1991,Brazil,Sport Recife,Serie B,27.0,8.0,3,0.0,2.0,0.0,209.0,13.0,65.0,23.0,33.0,13.0,29.0,29.0,21,1248,14
1797,9561,José Wálber de Mota de Amorim,Defender,23,12/06/1997,Brazil,Sport Recife,Serie B,,,0,,,,,,,,,,,,0,0,0
1805,9581,Alisson Alves Farias,Attacker,24,07/04/1996,Brazil,Sport Recife,Serie B,,,0,,,,,,,,,,,,1,46,1
1800,9586,Ezequiel,Midfielder,22,09/03/1998,Brazil,Sport Recife,Serie B,,,0,,,,,,,,,,,,16,1285,15
1786,9948,Bruno Peres,Defender,30,01/03/1990,Brazil,Sport Recife,Serie B,,,0,,,,,,,,,,,,1,14,0
1789,9960,Willian Roberto de Farias,Midfielder,31,06/06/1989,Brazil,Sport Recife,Serie B,,,0,,,,,,,,,,,,14,1201,13
1804,10326,Leonardo Artur de Melo,Attacker,25,23/03/1995,Brazil,Sport Recife,Serie B,,,0,,,,,,,,,,,,5,134,0
1807,10363,Márcio Antônio de Sousa Júnior,Attacker,25,08/06/1995,Brazil,Sport Recife,Serie B,,,0,,,,,,,,,,,,10,386,2
64,10577,Caio Monteiro Costa,Attacker,23,10/02/1997,Brazil,Vasco DA Gama,Serie B,,,0,,,,,,,,,,,,0,0,0
1886,9604,Luis-Henrique Amaral,Midfielder,19,21/07/2000,USA,Vila Nova,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1887,9609,Danilo Gabriel de Andrade,Midfielder,40,11/06/1979,Brazil,Vila Nova,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1888,9622,Erick Daniel Soares Araújo,Attacker,19,22/07/2000,Brazil,Vila Nova,Serie B,12.0,2.0,0,0.0,1.0,0.0,111.0,12.0,69.0,7.0,23.0,4.0,12.0,7.0,13,450,2
1889,9595,Luiz Borges do Espírito Santo,Defender,23,13/08/1997,Brazil,Vila Nova,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1890,9615,Elias Ribeiro de Oliveira,Midfielder,37,02/09/1983,Brazil,Vila Nova,Serie B,10.0,3.0,2,0.0,0.0,0.0,166.0,9.0,72.0,2.0,4.0,3.0,5.0,8.0,14,441,2
1891,9605,Teodoro Júnior Barbosa de Araujo,Midfielder,25,16/05/1995,Brazil,Vila Nova,Serie B,1.0,0.0,0,0.0,0.0,0.0,7.0,1.0,63.0,2.0,0.0,0.0,1.0,1.0,1,75,1
1894,70297,Carlos Moises de Lima,Attacker,23,12/02/1997,Brazil,Vila Nova,Serie B,6.0,1.0,0,0.0,0.0,0.0,26.0,1.0,53.0,1.0,8.0,4.0,0.0,13.0,8,354,2
1896,9596,Savio dos Santos Maciel,Defender,21,16/07/1999,Brazil,Vila Nova,Serie B,0.0,0.0,0,0.0,0.0,0.0,7.0,0.0,70.0,2.0,0.0,0.0,0.0,0.0,1,25,0
1898,7190,Alan Cariús,Midfielder,23,04/04/1997,Brazil,Vila Nova,Serie B,0.0,0.0,0,0.0,0.0,0.0,7.0,0.0,46.0,0.0,1.0,1.0,0.0,0.0,2,117,2
1899,9593,Tiago Coelho Andrade,Defender,28,14/05/1992,Brazil,Vila Nova,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1900,9602,Patrick William,Defender,23,03/06/1997,Brazil,Vila Nova,Serie B,2.0,0.0,0,0.0,0.0,0.0,98.0,0.0,84.0,1.0,1.0,1.0,0.0,1.0,2,180,2
1902,9598,Bruno Gonçalves do Prado,Defender,23,24/02/1997,Brazil,Vila Nova,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1903,9623,Olávio Vieira dos Santos Júnior,Attacker,24,21/11/1996,Brazil,Vila Nova,Serie B,5.0,2.0,1,0.0,0.0,0.0,31.0,2.0,86.0,1.0,8.0,3.0,5.0,4.0,5,154,1
1904,9597,Gastón Filgueira Méndez,Defender,34,08/01/1986,Uruguay,Vila Nova,Serie B,10.0,4.0,0,0.0,0.0,0.0,404.0,10.0,73.0,31.0,8.0,5.0,5.0,32.0,17,1474,17
1905,9606,Facundo Nicolás Boné Vale,Midfielder,25,16/11/1995,Uruguay,Vila Nova,Serie B,5.0,0.0,0,0.0,0.0,0.0,33.0,5.0,40.0,4.0,10.0,1.0,7.0,5.0,7,314,4
1906,9621,Bruno Rodrigues Mota,Attacker,24,10/02/1996,Brazil,Vila Nova,Serie B,14.0,4.0,1,0.0,0.0,0.0,52.0,1.0,65.0,2.0,6.0,5.0,8.0,12.0,12,606,5
1908,9618,Paulo de Souza Junior,Attacker,25,11/10/1995,Brazil,Vila Nova,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1911,9589,Rafael de Carvalho Santos,Goalkeeper,31,14/03/1989,Brazil,Vila Nova,Serie B,0.0,0.0,0,36.0,0.0,94.0,396.0,2.0,49.0,1.0,2.0,2.0,3.0,0.0,37,3330,37
1915,106528,Gustavo Henrique Rodrigues,Attacker,25,08/11/1995,Brazil,Vila Nova,Serie B,24.0,6.0,2,0.0,0.0,0.0,94.0,7.0,55.0,6.0,39.0,17.0,32.0,31.0,18,1310,17
1916,9611,Joseph Mauricio de Oliveira Figueiredo,Midfielder,26,30/12/1994,Brazil,Vila Nova,Serie B,7.0,2.0,0,0.0,0.0,0.0,583.0,18.0,81.0,29.0,7.0,5.0,18.0,27.0,20,1530,18
1917,9603,Hélder Silva Santos,Defender,32,21/10/1988,Brazil,Vila Nova,Serie B,5.0,2.0,0,0.0,1.0,0.0,186.0,5.0,79.0,7.0,5.0,3.0,8.0,9.0,6,474,5
1919,9617,João Victor da Vitória Fernandes,Attacker,23,09/01/1997,Brazil,Vila Nova,Serie B,17.0,2.0,0,0.0,0.0,0.0,89.0,13.0,56.0,14.0,52.0,20.0,46.0,19.0,22,894,8
1920,9613,Antonio Francisco Moura Neto,Midfielder,24,06/08/1996,Brazil,Vila Nova,Serie B,11.0,3.0,3,0.0,0.0,0.0,264.0,4.0,84.0,8.0,9.0,5.0,5.0,11.0,12,793,11
1921,9600,Philipe Maia de Freitas,Defender,25,11/07/1995,Brazil,Vila Nova,Serie B,3.0,0.0,0,0.0,0.0,0.0,142.0,1.0,88.0,2.0,0.0,0.0,2.0,6.0,3,270,3
1922,107626,Bruno Ferreira Mombra Rosa,Attacker,32,08/08/1988,Brazil,Vila Nova,Serie B,22.0,9.0,4,0.0,0.0,0.0,130.0,6.0,72.0,6.0,4.0,1.0,7.0,18.0,11,775,7
1923,9599,Wesley Ladeira Matos,Defender,34,08/04/1986,Brazil,Vila Nova,Serie B,20.0,7.0,2,0.0,0.0,0.0,1132.0,4.0,79.0,39.0,2.0,1.0,24.0,37.0,32,2815,32
1924,54022,Wellington Rodrigues dos Reis,Midfielder,29,15/12/1991,Brazil,Vila Nova,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1926,54873,Elivelton Viana dos Santos,Defender,28,10/05/1992,Brazil,Vila Nova,Serie B,3.0,2.0,0,0.0,1.0,0.0,70.0,1.0,70.0,6.0,0.0,0.0,1.0,4.0,5,407,5
1927,42350,Luiz Otávio Santos de Araújo,Midfielder,30,12/10/1990,Brazil,Vila Nova,Serie B,8.0,1.0,0,0.0,0.0,0.0,230.0,5.0,85.0,8.0,11.0,8.0,28.0,17.0,13,667,8
1928,9601,Felipe Rodrigues dos Santos,Defender,25,31/10/1995,Brazil,Vila Nova,Serie B,7.0,2.0,0,0.0,0.0,0.0,276.0,10.0,76.0,23.0,20.0,11.0,13.0,25.0,13,1026,11
1929,64358,Magno Ribeiro Ferreira,Midfielder,27,17/12/1993,Brazil,Vila Nova,Serie B,20.0,1.0,0,0.0,0.0,0.0,194.0,2.0,76.0,19.0,11.0,3.0,4.0,13.0,14,815,9
1930,54027,Diego da Silva Rosa,Attacker,31,22/03/1989,Brazil,Vila Nova,Serie B,3.0,1.0,0,0.0,0.0,0.0,53.0,2.0,74.0,9.0,7.0,2.0,5.0,11.0,6,284,3
1932,9590,Cleriston Danilo Ferraz,Goalkeeper,28,20/02/1992,Brazil,Vila Nova,Serie B,0.0,0.0,0,1.0,0.0,8.0,15.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1,90,1
1933,9592,Luiz Henrique Amaral Oliveira,Defender,20,14/08/2000,Brazil,Vila Nova,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1934,191871,Octavio Franchini Metzker,Defender,19,14/09/2001,Brazil,Vila Nova,Serie B,0.0,0.0,0,0.0,0.0,0.0,7.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,1,12,0
1935,191873,Rui Charlisson Araújo Miranda,Midfielder,19,24/03/2001,Brazil,Vila Nova,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1936,9607,Alan Cassio da Cruz,Midfielder,33,29/09/1987,Brazil,Vila Nova,Serie B,76.0,17.0,3,0.0,4.0,0.0,589.0,62.0,77.0,9.0,48.0,24.0,54.0,15.0,29,2347,29
1939,140562,Éder Monteiro Miranda da Silva,Midfielder,21,06/07/1999,Brazil,Vila Nova,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1940,9608,Anderson Leonardo da Silva Chaves,Attacker,19,03/03/2001,Brazil,Vila Nova,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1942,9610,Ramon,Midfielder,23,19/05/1997,Brazil,Vila Nova,Serie B,39.0,11.0,2,0.0,2.0,0.0,1264.0,42.0,85.0,33.0,70.0,47.0,71.0,59.0,36,2916,33
1945,177258,Matheus Barbosa Vasconcelos,Defender,20,15/04/2000,Brazil,Vila Nova,Serie B,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
